referenced_script_id	referenced_has_warp	source_script_id	source_script	line	callee	arg_index	confidence	is_self_reference	context
6	yes	982	script_982.mary	1078	Proc08D	1	medium	no	Proc08D(6)
6	yes	982	script_982.mary	1080	Proc080	1	medium	no	Proc080(6, -10)
6	yes	985	script_985.mary	78	Proc080	1	medium	no	Proc080(6, -3 * var_7)
6	yes	986	script_986.mary	86	Proc051	1	medium	no	Proc051(6, 1)
6	yes	986	script_986.mary	87	Proc05B	1	medium	no	Proc05B(6)
6	yes	988	script_988.mary	7	Proc0F7	1	medium	no	Proc0F7(6, 0)
6	yes	1008	script_1008.mary	201	TalkMessage	1	medium	no	TalkMessage(6)
6	yes	1013	script_1013.mary	116	PushInt	1	medium	no	PushInt(6)
6	yes	1013	script_1013.mary	136	PushInt	1	medium	no	PushInt(6)
6	yes	1013	script_1013.mary	213	PushInt	1	medium	no	PushInt(6)
6	yes	1013	script_1013.mary	730	PushInt	1	medium	no	PushInt(6)
6	yes	1017	script_1017.mary	333	Func07A	1	medium	no	else if Func07F(13) > 250 && Func07A(6) == 0
6	yes	1017	script_1017.mary	337	Proc07C	1	medium	no	Proc07C(6)
6	yes	1027	script_1027.mary	43	SetEntityAnim	1	medium	no	SetEntityAnim(6, 2465)
6	yes	1027	script_1027.mary	44	GetEntityFacing	1	medium	no	var_3 = GetEntityFacing(6)
6	yes	1027	script_1027.mary	47	Proc02D	1	medium	no	Proc02D(6)
6	yes	1027	script_1027.mary	48	Func086	1	medium	no	if Func086(6) == 0
6	yes	1027	script_1027.mary	52	Proc083	1	medium	no	Proc083(6)
6	yes	1027	script_1027.mary	153	Func07E	1	medium	no	if (var_0 == 1 || var_0 == 2 || var_0 == 3) && Func07E(6)
6	yes	1027	script_1027.mary	216	Func088	1	medium	no	if Func088(6) == 0
6	yes	1027	script_1027.mary	308	Func07E	1	medium	no	if Func07E(6)
6	yes	1027	script_1027.mary	316	Proc080	1	medium	no	Proc080(6, var_1)
6	yes	1027	script_1027.mary	317	Func07F	1	medium	no	if Func03E(469) == 0 && var_2 == 0 && Func07F(6) > 100 && (var_0 == 1 || var_0 == 2 || var_0 == 3)
6	yes	1027	script_1027.mary	328	Proc087	1	medium	no	Proc087(6)
6	yes	1027	script_1027.mary	343	GetEntityLocation	1	medium	no	switch GetEntityLocation(6)
6	yes	1027	script_1027.mary	349	Func085	1	medium	no	if Func085(6) == 0
6	yes	1027	script_1027.mary	360	Func07F	1	medium	no	else if Func07F(6) <= 100
6	yes	1027	script_1027.mary	362	Func085	1	medium	no	if Func085(6) == 0
6	yes	1027	script_1027.mary	373	Func085	1	medium	no	else if Func085(6) == 0
6	yes	1027	script_1027.mary	409	Func07F	1	medium	no	if Func07F(6) <= 100
6	yes	1027	script_1027.mary	411	Func085	1	medium	no	if Func085(6) == 0
6	yes	1027	script_1027.mary	422	Func085	1	medium	no	else if Func085(6) == 0
6	yes	1027	script_1027.mary	435	Func07F	1	medium	no	if Func07F(6) <= 100
6	yes	1027	script_1027.mary	437	Func085	1	medium	no	if Func085(6) == 0
6	yes	1027	script_1027.mary	448	Func085	1	medium	no	else if Func085(6) == 0
6	yes	1027	script_1027.mary	463	Func085	1	medium	no	if Func085(6) == 0
6	yes	1027	script_1027.mary	474	Func085	1	medium	no	else if Func085(6) == 0
6	yes	1027	script_1027.mary	486	Proc083	1	medium	no	Proc083(6)
6	yes	1027	script_1027.mary	490	SetEntityFacing	1	medium	no	SetEntityFacing(6, var_3)
6	yes	1031	script_1031.mary	16	TalkChoice6	1	medium	no	var_0 = TalkChoice6(6, 7, 8, 9, 10, 11)
6	yes	1031	script_1031.mary	280	TalkChoice6	5	medium	no	var_0 = TalkChoice6(25, 26, 27, 28, 6, 29)
6	yes	1031	script_1031.mary	797	Proc02D	1	medium	no	Proc02D(6)
6	yes	1031	script_1031.mary	800	Func07F	1	medium	no	Proc039(0, Func07F(6))
6	yes	1031	script_1031.mary	806	Proc080	1	medium	no	Proc080(6, 10)
6	yes	1031	script_1031.mary	811	Proc080	1	medium	no	Proc080(6, -10)
6	yes	1032	script_1032.mary	41	Proc0FF	1	medium	no	Proc0FF(6)
6	yes	1048	script_1048.mary	254	Proc030	1	medium	no	Proc030(6)
6	yes	1048	script_1048.mary	295	Proc030	1	medium	no	Proc030(6)
6	yes	1048	script_1048.mary	1473	Proc02D	1	medium	no	Proc02D(6)
6	yes	1048	script_1048.mary	1479	Proc02D	1	medium	no	Proc02D(6)
6	yes	1048	script_1048.mary	1502	Proc02D	1	medium	no	Proc02D(6)
6	yes	1048	script_1048.mary	1508	Proc02D	1	medium	no	Proc02D(6)
6	yes	1051	script_1051.mary	485	Proc0E3	1	medium	no	Proc0E3(6)
6	yes	1061	script_1061.mary	209	Proc147	3	medium	no	Proc147(97, 0, 6)
6	yes	1063	script_1063.mary	35	Proc142	1	medium	no	Proc142(6, 3, 0, 32, 8)
6	yes	1063	script_1063.mary	37	Proc142	1	medium	no	Proc142(6, 4, 0, 34, 8)
6	yes	1063	script_1063.mary	62	Proc142	1	medium	no	Proc142(6, 0, 1, 0, 0)
6	yes	1063	script_1063.mary	72	Proc142	1	medium	no	Proc142(6, 1, 1, 0, 0)
6	yes	1063	script_1063.mary	82	Proc142	1	medium	no	Proc142(6, 2, 1, 0, 0)
6	yes	1063	script_1063.mary	229	Proc142	1	medium	no	Proc142(6, 3, 0, 0, 0)
6	yes	1063	script_1063.mary	231	Proc142	1	medium	no	Proc142(6, 4, 0, 0, 0)
6	yes	1063	script_1063.mary	262	Proc143	3	medium	no	Proc143(7, 3, 6)
6	yes	1063	script_1063.mary	437	Proc142	1	medium	no	Proc142(6, 0, 1, 0, 1)
6	yes	1063	script_1063.mary	438	Proc142	1	medium	no	Proc142(6, 1, 1, 0, 1)
6	yes	1063	script_1063.mary	439	Proc142	1	medium	no	Proc142(6, 2, 1, 0, 1)
6	yes	1063	script_1063.mary	510	Proc142	1	medium	no	Proc142(6, 0, 2, 0, 1)
6	yes	1063	script_1063.mary	549	Proc142	1	medium	no	Proc142(6, 1, 2, 0, 1)
6	yes	1063	script_1063.mary	588	Proc142	1	medium	no	Proc142(6, 2, 2, 0, 1)
6	yes	1063	script_1063.mary	595	Proc142	1	medium	no	Proc142(6, 0, 1, 0, 2)
6	yes	1063	script_1063.mary	596	Proc142	1	medium	no	Proc142(6, 1, 1, 0, 2)
6	yes	1063	script_1063.mary	597	Proc142	1	medium	no	Proc142(6, 2, 1, 0, 2)
6	yes	1063	script_1063.mary	671	Proc142	1	medium	no	Proc142(6, 2, 2, 0, 2)
6	yes	1063	script_1063.mary	675	Proc142	1	medium	no	Proc142(6, 1, 2, 0, 2)
6	yes	1063	script_1063.mary	679	Proc142	1	medium	no	Proc142(6, 0, 2, 0, 2)
6	yes	1063	script_1063.mary	705	Proc142	1	medium	no	Proc142(6, 0, 1, 0, 5)
6	yes	1063	script_1063.mary	706	Proc142	1	medium	no	Proc142(6, 1, 1, 0, 5)
6	yes	1063	script_1063.mary	707	Proc142	1	medium	no	Proc142(6, 2, 1, 0, 5)
6	yes	1065	script_1065.mary	19	SetEntityAnim	1	medium	no	SetEntityAnim(6, 2465)
6	yes	1065	script_1065.mary	43	Proc08C	1	medium	no	Proc08C(6, 1076)
6	yes	1066	script_1066.mary	78	Proc08D	1	medium	no	Proc08D(6)
6	yes	1076	script_1076.mary	6	Func086	1	medium	no	if Func086(6) == 0
6	yes	1076	script_1076.mary	8	Proc083	1	medium	no	Proc083(6)
6	yes	1076	script_1076.mary	13	Proc02D	1	medium	no	Proc02D(6)
6	yes	1076	script_1076.mary	17	Func084	1	medium	no	if Func084(6) == 0
6	yes	1076	script_1076.mary	19	Proc080	1	medium	no	Proc080(6, 5)
6	yes	1076	script_1076.mary	21	Proc083	1	medium	no	Proc083(6)
6	yes	1076	script_1076.mary	22	SetEntityFacing	1	medium	no	SetEntityFacing(6, 0)
6	yes	1080	script_1080.mary	18	SetEntityAnim	1	medium	no	SetEntityAnim(6, 2465)
6	yes	1080	script_1080.mary	66	Proc08C	1	medium	no	Proc08C(6, 1095)
6	yes	1095	script_1095.mary	7	Func086	1	medium	no	if Func086(6) == 0
6	yes	1095	script_1095.mary	9	Proc083	1	medium	no	Proc083(6)
6	yes	1095	script_1095.mary	16	Proc02D	1	medium	no	Proc02D(6)
6	yes	1095	script_1095.mary	23	Proc02D	1	medium	no	Proc02D(6)
6	yes	1095	script_1095.mary	27	Func084	1	medium	no	if Func084(6) == 0
6	yes	1095	script_1095.mary	29	Proc080	1	medium	no	Proc080(6, 5)
6	yes	1095	script_1095.mary	31	Proc083	1	medium	no	Proc083(6)
6	yes	1095	script_1095.mary	32	SetEntityFacing	1	medium	no	SetEntityFacing(6, 1)
6	yes	1098	script_1098.mary	48	Proc080	1	medium	no	Proc080(6, 20)
6	yes	1128	script_1128.mary	489	Proc011	2	medium	no	Proc011(30, 6, 0)
6	yes	1128	script_1128.mary	556	Proc011	2	medium	no	Proc011(30, 6, 1)
6	yes	1152	script_1152.mary	7	Func086	1	medium	no	if Func086(6) == 0
6	yes	1152	script_1152.mary	9	Proc083	1	medium	no	Proc083(6)
6	yes	1152	script_1152.mary	16	Proc02D	1	medium	no	Proc02D(6)
6	yes	1152	script_1152.mary	23	Proc02D	1	medium	no	Proc02D(6)
6	yes	1152	script_1152.mary	27	Func084	1	medium	no	if Func084(6) == 0
6	yes	1152	script_1152.mary	29	Proc080	1	medium	no	Proc080(6, 5)
6	yes	1152	script_1152.mary	31	Proc083	1	medium	no	Proc083(6)
6	yes	1152	script_1152.mary	32	SetEntityFacing	1	medium	no	SetEntityFacing(6, 0)
6	yes	1159	script_1159.mary	8	Func086	1	medium	no	if Func086(6) == 0
6	yes	1159	script_1159.mary	10	Proc083	1	medium	no	Proc083(6)
6	yes	1159	script_1159.mary	17	Proc02D	1	medium	no	Proc02D(6)
6	yes	1159	script_1159.mary	24	Proc02D	1	medium	no	Proc02D(6)
6	yes	1159	script_1159.mary	31	Proc02D	1	medium	no	Proc02D(6)
6	yes	1159	script_1159.mary	35	Func084	1	medium	no	if Func084(6) == 0
6	yes	1159	script_1159.mary	37	Proc080	1	medium	no	Proc080(6, 5)
6	yes	1159	script_1159.mary	39	Proc083	1	medium	no	Proc083(6)
6	yes	1159	script_1159.mary	40	SetEntityFacing	1	medium	no	SetEntityFacing(6, 0)
6	yes	1161	script_1161.mary	19	SetEntityAnim	1	medium	no	SetEntityAnim(6, 2465)
6	yes	1161	script_1161.mary	45	Proc08C	1	medium	no	Proc08C(6, 1152)
6	yes	1162	script_1162.mary	21	SetEntityAnim	1	medium	no	SetEntityAnim(6, 2465)
6	yes	1162	script_1162.mary	36	Proc08C	1	medium	no	Proc08C(6, 1159)
6	yes	1163	script_1163.mary	41	Proc080	1	medium	no	Proc080(6, 20)
6	yes	1246	script_1246.mary	11	SetEntityAnim	1	medium	no	SetEntityAnim(6, 2465)
6	yes	1246	script_1246.mary	61	Proc08C	1	medium	no	Proc08C(6, 1261)
6	yes	1261	script_1261.mary	7	Func086	1	medium	no	if Func086(6) == 0
6	yes	1261	script_1261.mary	9	Proc083	1	medium	no	Proc083(6)
6	yes	1261	script_1261.mary	16	Proc02D	1	medium	no	Proc02D(6)
6	yes	1261	script_1261.mary	23	Proc02D	1	medium	no	Proc02D(6)
6	yes	1261	script_1261.mary	27	Func084	1	medium	no	if Func084(6) == 0
6	yes	1261	script_1261.mary	29	Proc080	1	medium	no	Proc080(6, 5)
6	yes	1261	script_1261.mary	31	Proc083	1	medium	no	Proc083(6)
6	yes	1261	script_1261.mary	32	SetEntityFacing	1	medium	no	SetEntityFacing(6, 3)
6	yes	1264	script_1264.mary	46	Proc080	1	medium	no	Proc080(6, 20)
6	yes	1318	script_1318.mary	23	SetEntityAnim	1	medium	no	SetEntityAnim(6, 2465)
6	yes	1318	script_1318.mary	34	Proc08C	1	medium	no	Proc08C(6, 1326)
6	yes	1319	script_1319.mary	31	SetEntityAnim	1	medium	no	SetEntityAnim(6, 2465)
6	yes	1319	script_1319.mary	61	Proc08D	1	medium	no	Proc08D(6)
6	yes	1320	script_1320.mary	21	Func085	1	medium	no	if (Func03E(244) == 0 || Func085(23)) && Func085(24) && Func085(11) && Func085(10) && Func085(12) && Func085(6) && Func085(7)
6	yes	1321	script_1321.mary	21	Func085	1	medium	no	if (Func03E(244) == 0 || Func085(23)) && Func085(24) && Func085(11) && Func085(10) && Func085(12) && Func085(6) && Func085(7)
6	yes	1322	script_1322.mary	21	Func085	1	medium	no	if (Func03E(244) == 0 || Func085(23)) && Func085(24) && Func085(11) && Func085(10) && Func085(12) && Func085(6) && Func085(7)
6	yes	1323	script_1323.mary	25	Func085	1	medium	no	if (Func03E(244) == 0 || Func085(23)) && Func085(24) && Func085(11) && Func085(10) && Func085(12) && Func085(6) && Func085(7)
6	yes	1324	script_1324.mary	21	Func085	1	medium	no	if (Func03E(244) == 0 || Func085(23)) && Func085(24) && Func085(11) && Func085(10) && Func085(12) && Func085(6) && Func085(7)
6	yes	1325	script_1325.mary	21	Func085	1	medium	no	if (Func03E(244) == 0 || Func085(23)) && Func085(24) && Func085(11) && Func085(10) && Func085(12) && Func085(6) && Func085(7)
6	yes	1326	script_1326.mary	6	Func086	1	medium	no	if Func086(6) == 0
6	yes	1326	script_1326.mary	8	Proc083	1	medium	no	Proc083(6)
6	yes	1326	script_1326.mary	13	Proc02D	1	medium	no	Proc02D(6)
6	yes	1326	script_1326.mary	16	Func085	1	medium	no	if Func085(6) == 0
6	yes	1326	script_1326.mary	18	Proc080	1	medium	no	Proc080(6, 5)
6	yes	1326	script_1326.mary	20	Proc083	1	medium	no	Proc083(6)
6	yes	1326	script_1326.mary	21	Func085	1	medium	no	if (Func03E(244) == 0 || Func085(23)) && Func085(24) && Func085(11) && Func085(10) && Func085(12) && Func085(6) && Func085(7)
6	yes	1326	script_1326.mary	26	SetEntityFacing	1	medium	no	SetEntityFacing(6, 1)
16	yes	34	script_34.mary	22	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	34	script_34.mary	100	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2236)
16	yes	34	script_34.mary	102	Proc008	1	medium	no	Proc008(16, 168, 1)
16	yes	34	script_34.mary	104	Proc00C	1	medium	no	Proc00C(16)
16	yes	34	script_34.mary	106	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	34	script_34.mary	108	SetEntityFacing	1	medium	no	SetEntityFacing(16, 0)
16	yes	34	script_34.mary	110	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2236)
16	yes	34	script_34.mary	112	Proc00A	1	medium	no	Proc00A(16, 280, 1)
16	yes	34	script_34.mary	114	Proc00C	1	medium	no	Proc00C(16)
16	yes	34	script_34.mary	120	Proc080	1	medium	no	Proc080(16, 20)
16	yes	34	script_34.mary	127	Proc083	1	medium	no	Proc083(16)
16	yes	38	script_38.mary	60	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	38	script_38.mary	87	Proc02D	1	medium	no	Proc02D(16)
16	yes	38	script_38.mary	97	Proc02D	1	medium	no	Proc02D(16)
16	yes	38	script_38.mary	128	Proc02D	1	medium	no	Proc02D(16)
16	yes	38	script_38.mary	154	SetEntityFacing	1	medium	no	SetEntityFacing(16, 0)
16	yes	38	script_38.mary	183	Proc080	1	medium	no	Proc080(16, -10)
16	yes	38	script_38.mary	206	Proc02D	1	medium	no	Proc02D(16)
16	yes	38	script_38.mary	217	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	38	script_38.mary	245	Proc02D	1	medium	no	Proc02D(16)
16	yes	38	script_38.mary	274	Proc011	1	medium	no	Proc011(16, 2, 0)
16	yes	38	script_38.mary	276	SetEntityFacing	1	medium	no	SetEntityFacing(16, 2)
16	yes	38	script_38.mary	278	Proc011	1	medium	no	Proc011(16, 0, 0)
16	yes	38	script_38.mary	282	Proc02D	1	medium	no	Proc02D(16)
16	yes	38	script_38.mary	297	Proc011	1	medium	no	Proc011(16, 6, 0)
16	yes	38	script_38.mary	301	Proc02D	1	medium	no	Proc02D(16)
16	yes	38	script_38.mary	309	SetEntityFacing	1	medium	no	SetEntityFacing(16, 3)
16	yes	38	script_38.mary	310	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2236)
16	yes	38	script_38.mary	312	Proc008	1	medium	no	Proc008(16, 1145, 2)
16	yes	38	script_38.mary	316	Proc00C	1	medium	no	Proc00C(16)
16	yes	38	script_38.mary	318	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	38	script_38.mary	320	Proc00F	1	medium	no	Proc00F(16)
16	yes	38	script_38.mary	379	Proc083	1	medium	no	Proc083(16)
16	yes	38	script_38.mary	386	Proc080	1	medium	no	Proc080(16, -10)
16	yes	38	script_38.mary	400	Proc011	1	medium	no	Proc011(16, 5, 0)
16	yes	38	script_38.mary	402	SetEntityFacing	1	medium	no	SetEntityFacing(16, 3)
16	yes	38	script_38.mary	405	Proc02D	1	medium	no	Proc02D(16)
16	yes	38	script_38.mary	416	Proc011	1	medium	no	Proc011(16, 6, 0)
16	yes	38	script_38.mary	420	Proc02D	1	medium	no	Proc02D(16)
16	yes	38	script_38.mary	429	SetEntityFacing	1	medium	no	SetEntityFacing(16, 1)
16	yes	38	script_38.mary	447	Proc02D	1	medium	no	Proc02D(16)
16	yes	38	script_38.mary	452	SetEntityFacing	1	medium	no	SetEntityFacing(16, 0)
16	yes	38	script_38.mary	458	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2236)
16	yes	38	script_38.mary	463	Proc00A	1	medium	no	Proc00A(16, 270, 1)
16	yes	38	script_38.mary	466	Proc00C	1	medium	no	Proc00C(16)
16	yes	38	script_38.mary	469	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	38	script_38.mary	472	Proc00F	1	medium	no	Proc00F(16)
16	yes	38	script_38.mary	488	Proc083	1	medium	no	Proc083(16)
16	yes	44	script_44.mary	21	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	44	script_44.mary	100	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2236)
16	yes	44	script_44.mary	102	Proc008	1	medium	no	Proc008(16, 168, 1)
16	yes	44	script_44.mary	104	Proc00C	1	medium	no	Proc00C(16)
16	yes	44	script_44.mary	106	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	44	script_44.mary	108	SetEntityFacing	1	medium	no	SetEntityFacing(16, 0)
16	yes	44	script_44.mary	110	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2236)
16	yes	44	script_44.mary	112	Proc00A	1	medium	no	Proc00A(16, 280, 1)
16	yes	44	script_44.mary	114	Proc00C	1	medium	no	Proc00C(16)
16	yes	44	script_44.mary	120	Proc080	1	medium	no	Proc080(16, 20)
16	yes	44	script_44.mary	127	Proc083	1	medium	no	Proc083(16)
16	yes	55	script_55.mary	21	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	55	script_55.mary	101	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2236)
16	yes	55	script_55.mary	103	Proc008	1	medium	no	Proc008(16, 168, 1)
16	yes	55	script_55.mary	105	Proc00C	1	medium	no	Proc00C(16)
16	yes	55	script_55.mary	107	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	55	script_55.mary	109	SetEntityFacing	1	medium	no	SetEntityFacing(16, 0)
16	yes	55	script_55.mary	111	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2236)
16	yes	55	script_55.mary	113	Proc00A	1	medium	no	Proc00A(16, 280, 1)
16	yes	55	script_55.mary	115	Proc00C	1	medium	no	Proc00C(16)
16	yes	55	script_55.mary	121	Proc080	1	medium	no	Proc080(16, 20)
16	yes	55	script_55.mary	127	Proc083	1	medium	no	Proc083(16)
16	yes	64	script_64.mary	21	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	64	script_64.mary	104	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2236)
16	yes	64	script_64.mary	106	Proc008	1	medium	no	Proc008(16, 168, 1)
16	yes	64	script_64.mary	108	Proc00C	1	medium	no	Proc00C(16)
16	yes	64	script_64.mary	110	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	64	script_64.mary	112	SetEntityFacing	1	medium	no	SetEntityFacing(16, 0)
16	yes	64	script_64.mary	114	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2236)
16	yes	64	script_64.mary	116	Proc00A	1	medium	no	Proc00A(16, 280, 1)
16	yes	64	script_64.mary	118	Proc00C	1	medium	no	Proc00C(16)
16	yes	64	script_64.mary	124	Proc080	1	medium	no	Proc080(16, 20)
16	yes	64	script_64.mary	131	Proc083	1	medium	no	Proc083(16)
16	yes	66	script_66.mary	40	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	66	script_66.mary	44	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2236)
16	yes	66	script_66.mary	45	Proc00A	1	medium	no	Proc00A(16, 212, 1)
16	yes	66	script_66.mary	46	Proc00C	1	medium	no	Proc00C(16)
16	yes	66	script_66.mary	47	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	66	script_66.mary	48	SetEntityFacing	1	medium	no	SetEntityFacing(16, 2)
16	yes	66	script_66.mary	49	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2236)
16	yes	66	script_66.mary	50	Proc008	1	medium	no	Proc008(16, 120, 1)
16	yes	66	script_66.mary	51	Proc00C	1	medium	no	Proc00C(16)
16	yes	66	script_66.mary	52	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	66	script_66.mary	53	SetEntityFacing	1	medium	no	SetEntityFacing(16, 1)
16	yes	66	script_66.mary	54	Proc011	1	medium	no	Proc011(16, 5, 0)
16	yes	66	script_66.mary	56	SetEntityFacing	1	medium	no	SetEntityFacing(16, 2)
16	yes	66	script_66.mary	57	Proc008	1	medium	no	Proc008(16, 88, 1)
16	yes	66	script_66.mary	58	Proc00C	1	medium	no	Proc00C(16)
16	yes	66	script_66.mary	59	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	66	script_66.mary	60	SetEntityFacing	1	medium	no	SetEntityFacing(16, 1)
16	yes	66	script_66.mary	61	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2236)
16	yes	66	script_66.mary	62	Proc00A	1	medium	no	Proc00A(16, 140, 1)
16	yes	66	script_66.mary	63	Proc00C	1	medium	no	Proc00C(16)
16	yes	66	script_66.mary	64	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	66	script_66.mary	65	SetEntityFacing	1	medium	no	SetEntityFacing(16, 3)
16	yes	66	script_66.mary	71	Proc02D	1	medium	no	Proc02D(16)
16	yes	66	script_66.mary	79	Proc011	1	medium	no	Proc011(16, 5, 0)
16	yes	66	script_66.mary	83	Proc02D	1	medium	no	Proc02D(16)
16	yes	66	script_66.mary	97	Proc02D	1	medium	no	Proc02D(16)
16	yes	66	script_66.mary	111	Proc011	1	medium	no	Proc011(16, 2, 0)
16	yes	66	script_66.mary	114	SetEntityFacing	1	medium	no	SetEntityFacing(16, 0)
16	yes	66	script_66.mary	115	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2236)
16	yes	66	script_66.mary	116	Proc00A	1	medium	no	Proc00A(16, 216, 1)
16	yes	66	script_66.mary	117	Proc00C	1	medium	no	Proc00C(16)
16	yes	66	script_66.mary	118	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	66	script_66.mary	119	SetEntityFacing	1	medium	no	SetEntityFacing(16, 3)
16	yes	66	script_66.mary	120	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2236)
16	yes	66	script_66.mary	121	Proc008	1	medium	no	Proc008(16, 120, 1)
16	yes	66	script_66.mary	122	Proc00C	1	medium	no	Proc00C(16)
16	yes	66	script_66.mary	123	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	66	script_66.mary	124	SetEntityFacing	1	medium	no	SetEntityFacing(16, 1)
16	yes	66	script_66.mary	195	Proc011	1	medium	no	Proc011(16, 2, 0)
16	yes	66	script_66.mary	199	Proc02D	1	medium	no	Proc02D(16)
16	yes	66	script_66.mary	202	SetEntityFacing	1	medium	no	SetEntityFacing(16, 2)
16	yes	66	script_66.mary	203	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2236)
16	yes	66	script_66.mary	204	Proc008	1	medium	no	Proc008(16, 104, 1)
16	yes	66	script_66.mary	205	Proc00C	1	medium	no	Proc00C(16)
16	yes	66	script_66.mary	206	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	66	script_66.mary	207	SetEntityFacing	1	medium	no	SetEntityFacing(16, 1)
16	yes	66	script_66.mary	208	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2236)
16	yes	66	script_66.mary	209	Proc00A	1	medium	no	Proc00A(16, 200, 1)
16	yes	66	script_66.mary	210	Proc00C	1	medium	no	Proc00C(16)
16	yes	66	script_66.mary	211	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	66	script_66.mary	219	Proc02D	1	medium	no	Proc02D(16)
16	yes	66	script_66.mary	229	Proc02D	1	medium	no	Proc02D(16)
16	yes	66	script_66.mary	237	SetEntityFacing	1	medium	no	SetEntityFacing(16, 3)
16	yes	66	script_66.mary	240	Proc02D	1	medium	no	Proc02D(16)
16	yes	66	script_66.mary	253	Proc080	1	medium	no	Proc080(16, 20)
16	yes	66	script_66.mary	257	Proc02D	1	medium	no	Proc02D(16)
16	yes	66	script_66.mary	260	SetEntityFacing	1	medium	no	SetEntityFacing(16, 0)
16	yes	66	script_66.mary	261	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2236)
16	yes	66	script_66.mary	262	Proc00A	1	medium	no	Proc00A(16, 280, 1)
16	yes	66	script_66.mary	264	Proc00C	1	medium	no	Proc00C(16)
16	yes	66	script_66.mary	265	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	66	script_66.mary	266	SetEntityFacing	1	medium	no	SetEntityFacing(16, 3)
16	yes	66	script_66.mary	267	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2236)
16	yes	66	script_66.mary	268	Proc008	1	medium	no	Proc008(16, 184, 1)
16	yes	66	script_66.mary	269	Proc00C	1	medium	no	Proc00C(16)
16	yes	66	script_66.mary	270	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2232)
16	yes	66	script_66.mary	271	SetEntityFacing	1	medium	no	SetEntityFacing(16, 0)
16	yes	66	script_66.mary	272	SetEntityAnim	1	medium	no	SetEntityAnim(16, 2236)
